X,Y,OBJECTID,Cartegraph_ID,Cartegraph_Type,Year_Built,Ownership,X_Coordinate,Y_Coordinate,Comment,Field_Survey,Point_Confidence,File_Number,Watershed,Subdivision,Council_District,Map_Grid,INST_DATE,Rim_Elevation,East_Invert,West_Invert,North_Invert,South_Invert,STREET,PROP_GPIN,created_date,Conflict_in_structure,Pavement_Segment_ID,Stormpipe_Network_ID,Flushing_Maint_Year,CCTV_Maint_Year,last_edited_date
-8480821.9057,4411145.837,4874,22100-576,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12160815.3550094,3458738.40606657,NAVD88 - AUG2018 PW SURVEY,,SURVEY, ,Elizabeth River,NEW LIGHT,District 7,C09,,18.56999969,13.94999981,0,13.94999981,13.94999981,FERRY POINT RD,14650867770000,,,2417-004,NET_ID_006919,,,
-8474945.4892,4410851.0389,4875,13160-004,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12176286.3575319,3458349.9731164, ,,PLANS, ,Upper North Landing River,BELLAMY WOODS,District 1,E09,,11.10000038,4.96999979,4.96999979,0,0,BERRYWOOD RD,14756832290000,,,0257-009,NET_ID_006745,,,
-8474809.8067,4410460.2877,4876,13140-422,STORMWATER MANHOLE,,PRIVATELY OWNED,12176668.8167407,3457335.8550659, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,7.80999994,0,0,3.95000005,0.49000001,DERBY WHARF DR,14756762870000,,,0369-003,NET_ID_006595,,,
-8476034.5957,4410372.9243,4877,13140-502,STORMWATER MANHOLE,,PRIVATELY OWNED,12173453.8431838,3457026.44557972, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,12.28999996,0,0,0,6.11000013,TAPSCOTT CT,14753741610000,,,5166-001,NET_ID_006523,,,
-8475315.9114,4410346.3082,4878,13140-460,STORMWATER MANHOLE,,PRIVATELY OWNED,12175345.4493087,3457004.04569015, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,11.96000004,0,0,0,0,ROUND HILL DR (NB),14755649150000,,,0622-017,NET_ID_006595,,,
-8475488.0867,4410344.3874,4879,13140-464,STORMWATER MANHOLE,,PRIVATELY OWNED,12174892.8202927,3456987.67564414, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,11.36999989,0,0,2.53999996,0,EMMERTON CT,14754790750000,,,2303-001,NET_ID_006595,,,
-8475537.4514,4410394.7255,4880,13140-466,STORMWATER MANHOLE,,PRIVATELY OWNED,12174759.7103227,3457116.2255839, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,10.89999962,0,0,1.99000001,2.45000005,REVERE DR,14754780790000,,,0611-006,NET_ID_006595,,,
-8475553.6337,4409963.2377,4881,13140-274,STORMWATER MANHOLE,1984,PRIVATELY OWNED,12174745.4403381,3455985.37777998, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,1984/01/01 05:00:00+00,11.01000023,0,0,1.42999995,0,HARSHAW DR,14754589420000,,,2785-001,NET_ID_006455,,,
-8474761.7179,4410208.3097,4882,13140-360,STORMWATER MANHOLE,,PRIVATELY OWNED,12176811.8364678,3456679.27632657, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,10.02000046,0,0,4.9000001,4.9000001,CLEMSFORD DR,14756696020000,,,1755-002,NET_ID_006528,,,
-8475378.2667,4409907.3683,4883,13140-054,STORMWATER MANHOLE,,PRIVATELY OWNED,12175210.269461,3455850.63789198, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,10.80000019,0,0,2.31999993,0,PICASSO DR,14755529150000,,,4183-002,NET_ID_006313,,,
-8475780.0572,4410563.7774,4884,13140-558,STORMWATER MANHOLE,,PRIVATELY OWNED,12174110.6817651,3457542.88450748, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,12.22000027,0,0,6.40999985,0,SLOANE CT,14754705510000,,,4884-001,NET_ID_006638,,,
-8475110.4396,4410380.0042,4885,13140-442,STORMWATER MANHOLE,,PRIVATELY OWNED,12175883.5482981,3457105.81549972, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,9.53999996,0,0,0,0,DERBY WHARF DR,14755790030000,,,0369-004,NET_ID_006595,,,
-8480776.8555,4411123.8884,4886,22100-582,CONFLICT MANHOLE,1987,VIRGINIA BEACH PUBLIC WORKS,12160935.2222237,3458683.84777673,NAVD88 - AUG2018 PW SURVEY,,SURVEY, ,Elizabeth River,FERRY POINT LANDING,District 7,C09,1987/01/01 05:00:00+00,18.26000023,0,0,14.25,14.25,BRITTINGHAM CT,14651807030000,,,1378-001,NET_ID_006919,,,
-8476088.3215,4410431.5044,4887,13140-514,STORMWATER MANHOLE,,PRIVATELY OWNED,12173308.7332378,3457176.29534565, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,11.39999962,0,0,3.9000001,0,TAPSCOTT CT,14753732330000,,,5166-001,NET_ID_006584,,,
-8475878.7629,4410075.5322,4888,13140-248,STORMWATER MANHOLE,1984,PRIVATELY OWNED,12173883.0923253,3456258.01699847, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,1984/01/01 05:00:00+00,10.46000004,0,0,2.43000007,2.43000007,NOTLEY DR,14753692800000,,,3932-002,NET_ID_006426,,,
-8475228.2563,4409999.9573,4889,13140-302,STORMWATER MANHOLE,,PRIVATELY OWNED,12175598.6787891,3456102.95759732, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,10.06999969,0,0,3.3900001,0,ROUND HILL DR (NB),14755661780000,,,0622-014,NET_ID_006488,,,
-8474964.7004,4410411.7796,4890,13140-432,STORMWATER MANHOLE,,PRIVATELY OWNED,12176264.6974702,3457198.62535347, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,8.34000015,0,0,3.0999999,3.20000005,DERBY WHARF DR,14756722430000,,,0369-004,NET_ID_006595,,,
-8474903.7892,4410036.6784,4891,13140-330,STORMWATER MANHOLE,,PRIVATELY OWNED,12176449.5169825,3456220.50723098,MELANIE COFFEY 385-8593 MONITORING DEVICE IN USE,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,10.65999985,0,0,2.83999991,0,LUDLOW DR,14756653300000,,,3488-002,NET_ID_006519,,,
-8475666.4579,4409703.8442,4892,13140-106,STORMWATER MANHOLE,,PRIVATELY OWNED,12174465.7410944,3455298.7489039, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,11.89999962,0,0,7.80000019,0,VAN DYCK DR,14754542820000,,,5378-001,NET_ID_006278,,,
-8474769.3065,4409313.2673,4893,13070-122,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12176850.7261538,3454335.16093606, ,,PLANS, ,Upper North Landing River,BELLAMY PLANTATION,District 7,E10,,9.46000004,0,0,0,0,GREY FRIARS CHASE,14756484200000,,,2710-001,,,,
-8474663.9328,4409068.9446,4894,13070-060,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12177143.9155281,3453702.34231982, ,,PLANS, ,Upper North Landing River,BELLAMY PLANTATION,District 7,F10,,8.18999958,0,0,1,1,GREY FRIARS CHASE,14757318500000,,,2710-004,,,,
-8474738.3178,4408582.1996,4895,13060-1646,STORMWATER MANHOLE,,PRIVATELY OWNED,12176980.2961046,3452422.80485265, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,E10,,10.59000015,0,0,0,0,WHISPERING WOODS CT,14756293850000,,,6336-001,,,,
-8475868.8946,4409870.7168,4896,13140-086,STORMWATER MANHOLE,,PRIVATELY OWNED,12173922.4521547,3455722.37830597, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,10.86999989,0,0,0,3.00999999,PICASSO DR,14753587990000,,,4183-007,NET_ID_006278,,,
-8475855.4562,4409936.381,4897,13140-246,STORMWATER MANHOLE,1984,PRIVATELY OWNED,12173953.4921189,3455895.19784223, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,1984/01/01 05:00:00+00,11.93999958,0,0,1.99000001,0,NOTLEY DR,14754508510000,,,3932-002,NET_ID_006426,,,
-8475137.0379,4409903.0532,4898,13140-038,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12175844.9181261,3455855.23794839, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,9.72999954,0,0,2.43000007,2.43000007,TRAPELO CT,14755598310000,,,5284-001,NET_ID_006340,,,
-8475135.4585,4409860.9079,4899,13140-040,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12175851.8383878,3455744.9881689, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,9.82999992,2.80999994,0,2.80999994,5.80000019,TRAPELO CT,14755598310000,,,5284-001,NET_ID_006340,,,
-8475768.6054,4409693.6782,4900,13140-102,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12174197.7816566,3455265.40907556, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,12.06000042,0,0,8,0,VAN DYCK DR,14754521190000,,,5378-001,NET_ID_006278,,,
-8476268.593,4409728.2358,4901,13140-128,STORMWATER MANHOLE,,PRIVATELY OWNED,12172880.664212,3455323.03888156, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,9.86999989,0,0,0,4.44000006,BOXFORD RD,14752582760000,,,0273-016,NET_ID_006258,,,
-8475243.1276,4409998.3266,4902,13140-304,STORMWATER MANHOLE,,PRIVATELY OWNED,12175559.6788671,3456097.70760781, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,10.06999969,0,0,0,0,ROUND HILL DR (NB),14755651160000,,,0622-014,NET_ID_006488,,,
-8474776.5305,4409906.9499,4903,13140-018,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12176792.6964142,3455889.22803789, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 7,E10,,9.18999958,0,0,1,1,PISSARRO DR,14756578900000,,,4233-001,NET_ID_006369,,,
-8474637.6102,4409032.4067,4904,13070-058,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12177215.5456341,3453608.40254706, ,,PLANS, ,Upper North Landing River,BELLAMY PLANTATION,District 7,F10,,8.69999981,1,0,1,0,GREY FRIARS CHASE,14757316610000,,,2710-004,,,,
-8475665.0374,4408461.6911,4905,13060-1396,STORMWATER MANHOLE,,PRIVATELY OWNED,12174550.8708454,3452046.12548789, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,E10,,12.60000038,0,0,0,0,RADISSON CT,14754250060000,,,4369-002,,,,
-8474783.84,4408597.7744,4906,13060-1648,STORMWATER MANHOLE,,PRIVATELY OWNED,12176859.5463461,3452460.58463272, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,E10,,9.27000046,0,0,5.63000011,6.30999994,WHISPERING WOODS CT,14756293160000,,,6336-001,,,,
-8474624.6698,4407671.4635,4907,13060-910,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12177339.1152689,3450045.23972589, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,F11,,11.5,0,0,3.52999997,1.74000001,EAGLE WY,14758027580000,,,2217-001,NET_ID_005215,,,
-8474654.3764,4407733.3787,4908,13060-912,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12177256.9054595,3450205.42936614, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,F11,,10.76000023,0,0,3.88000011,3.77999997,EAGLE WY,14758027580000,,,2217-001,NET_ID_005215,,,
-8473516.0935,4408374.3684,4909,13090-654,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12180208.5340707,3451959.45604181, ,,PLANS, ,Upper North Landing River,ROCK CREEK,District 10,F10,,-99,0,0,0,0,ROCK LAKE LO (EB),14850129820000,,,0615-029,,,,
-8475683.3572,4408327.6541,4910,13060-1812,STORMWATER MANHOLE,1987,VIRGINIA BEACH PUBLIC WORKS,12174511.4709898,3451693.90637606, ,,PLANS,E10-021,Upper North Landing River,GLENWOOD,District 7,E11,1987/01/01 05:00:00+00,12.44999981,0,0,5.69000006,5.69000006,ROUND HILL DR (SB),14754147660000,,,0623-005,,,,
-8474660.6468,4408598.9136,4911,13060-1640,STORMWATER MANHOLE,,PRIVATELY OWNED,12177183.4754883,3452471.70468923, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,F10,,9.97999954,0,0,2.27999997,0,WHISPERING WOODS CT,14757223390000,,,6336-001,,,,
-8474665.6392,4407833.7953,4912,13060-914,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12177220.6755451,3450467.66867106, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,F11,,9.77000046,0,0,0,4.25,EAGLE WY,14757025350000,,,2217-001,NET_ID_005215,,,
-8472412.502,4408314.1551,4913,13090-170,STORMWATER MANHOLE,1988,VIRGINIA BEACH PUBLIC WORKS,12183115.0755017,3451875.14912382, ,,PLANS, ,Upper North Landing River,ROCK CREEK,District 10,G11,1988/01/01 05:00:00+00,9.71000004,0,0,1.70000005,1.70000005,ROCK LAKE LO (EB),14853109950000,,,0615-011,,,,
-8474795.2177,4407867.9693,4914,13060-920,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12176877.6063494,3450548.60846981, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,E11,,10.25,0,0,0,0,EAGLE WY,14756095390000,,,2217-001,NET_ID_005215,,,
-8472427.0552,4408209.1509,4915,13090-182,STORMWATER MANHOLE,1988,PRIVATELY OWNED,12183083.7648688,3451599.19527939, ,,PLANS, ,Upper North Landing River,ROCK CREEK,District 10,G11,1988/01/01 05:00:00+00,10.34000015,0,0,0,7,SPECKLED ROCK LA,14853105850000,,,4931-001,,,,
-8473697.3739,4404455.7418,4916,13020-392,STORMWATER MANHOLE,2003,VIRGINIA BEACH PUBLIC WORKS,12179990.5099005,3441683.54614748,Source:As-built Drawing,,PLANS,F12-515,Upper North Landing River,INDIAN RIVER WOODS,District 2,F12,2003/01/01 05:00:00+00,8.5,0,-1.80999994,-1.80999994,-2.1500001,DEEPWATER WY,14749197460000,,,6532-003,NET_ID_003617,,,
-8473805.9364,4404463.3646,4917,13020-396,STORMWATER MANHOLE,2003,VIRGINIA BEACH PUBLIC WORKS,12179704.370709,3441696.31613506,Source:As-built Drawing,,PLANS,F12-515,Upper North Landing River,INDIAN RIVER WOODS,District 2,F12,2003/01/01 05:00:00+00,8,-0.93000001,-0.93000001,0,0,DEEPWATER WY,14749167320000,,,6532-003,NET_ID_003617,,,
-8453975.8784,4403018.2466,4918,28000-084,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12231979.9564463,3439274.45746173,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,7.25,3.20000005,3.29999995,3.19000006,2.46000004,SANDPIPER RD,24331992170000,,,0104-017,NET_ID_003321,,,
-8454090.6788,4403385.9499,4919,28000-060,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12231651.7966696,3440229.6291078, ,,PLANS, ,Lower Southern River,SANDBRIDGE,District 2,O12,2001/01/01 05:00:00+00,9.60999966,4.67999983,0,0,4.38000011,SANDPIPER RD,24341061070000,,,0104-017,NET_ID_003428,,,
-8453962.9649,4402977.7895,4920,28000-080,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232016.8074225,3439169.38155639,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,7.44000006,2.97000003,0,2.63000011,2.45000005,SANDPIPER RD,24331991620000,,,0104-017,NET_ID_003321,,,
-8453800.9703,4402827.9682,4921,28000-110,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232453.7051707,3438788.40200339, ,,PLANS, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,10.31000042,0,5.75,5.80999994,0,RUDEE AV,24332847200000,,,0624-008,NET_ID_003262,,,
-8453946.8937,4402929.4991,4922,28000-072,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232062.5232103,3439044.00746331,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,7.19000006,0,1.88,0,0,SANDPIPER RD,24331990840000,,,0104-017,NET_ID_003321,,,
-8453952.5536,4402948.7903,4923,28000-076,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232046.2611037,3439094.14647065,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,7.13000011,0,3.16000009,2.57999992,2.42000008,SANDPIPER RD,24331990840000,,,0104-017,NET_ID_003321,,,
-8463690.5142,4423252.3528,4924,30010-2198,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12205031.7800278,3491557.39390615,NAVD88-OCT2016-PW SURVEY,,PLANS, ,Broad Bay,ALANTON,District 6,J04,,-99,0,18.38999939,18.38999939,18.38999939,STEPHENS RD,24094194840000,,,0687-005,,,,
-8454067.9878,4403317.1529,4925,28000-054,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12231716.3821703,3440051.00577739,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O12,2001/01/01 05:00:00+00,6.84000015,3.97000003,3.95000005,1.52999997,0,SANDPIPER RD,24341060530000,,,0104-017,NET_ID_003428,,,
-8453877.7558,4402694.7316,4926,28000-116,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232261.1153328,3438433.84267314, ,,PLANS, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,7,3.77999997,3.48000002,3.5999999,3.83999991,SANDPIPER RD,24332823260000,,,0104-016,NET_ID_003262,,,
-8453995.7942,4403086.7306,4927,28000-094,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12231922.6921251,3439452.46301122,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,10.13000011,3.67000008,0,0,3.44000006,SANDPIPER RD,24331984510000,,,0104-017,NET_ID_003321,,,
-8453904.3588,4402792.8707,4928,28000-106,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232184.1456705,3438689.07313381,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,8.10999966,2.42000008,2.32999992,0,2.45000005,SANDPIPER RD,24332815490000,,,0104-016,NET_ID_003262,,,
-8453866.6189,4402659.4559,4929,28000-122,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232292.9253086,3438342.21293515, ,,PLANS, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,7.38999987,0,4.05000019,4.09000015,0,SANDPIPER RD,24332822490000,,,0104-016,NET_ID_003262,,,
-8453982.8658,4403044.4988,4930,28000-090,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12231959.7074711,3439342.73914932,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,7.0999999,0,3.3900001,3.24000001,3.3900001,SANDPIPER RD,24331983840000,,,0104-017,NET_ID_003321,,,
-8453795.6158,4402400.9288,4931,28000-132,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12232498.1227328,3437669.91441098,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O13,2001/01/01 05:00:00+00,10.96000004,3.04999995,3.07999992,0,0,SANDPIPER RD,24332746800000,,,0104-016,NET_ID_003150,,,
-8454088.3483,4403334.0609,4932,28000-048,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12231661.6096421,3440093.8521484,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O12,2001/01/01 05:00:00+00,7.55999994,2.45000005,2.54999995,0,0,SANDPIPER RD,24341061200000,,,0104-017,NET_ID_003428,,,
-8454074.2092,4403337.6311,4933,28000-052,STORMWATER MANHOLE,2001,VIRGINIA BEACH PUBLIC WORKS,12231698.5593713,3440104.21302006,OCTOBER 2018 PW ENG SURVEY,2018/10/31 04:00:00+00,SURVEY, ,Lower Southern River,SANDBRIDGE,District 2,O12,2001/01/01 05:00:00+00,6.96000004,0,0,3.04999995,3.06999993,SANDPIPER RD,24341061200000,,,0104-017,NET_ID_003428,,,
-8461894.0608,4418822.9695,4934,30010-3968,STORMWATER MANHOLE,1995,PRIVATELY OWNED,12210054.9422256,3480095.81184247, ,,PLANS, ,Broad Bay,LINLIER,District 6,K06,1995/01/01 05:00:00+00,-99,0,0,0,0,LASKIN RD FDR N,24079966440000,,,3314-004,,,,
-8468134.2637,4426221.5699,4935,30010-3053,STORMWATER MANHOLE,2007,VIRGINIA BEACH PUBLIC WORKS,12193161.1364463,3499018.17294781,0,,PLANS,0,Broad Bay,LYNNHAVEN COLONY,District 8,H03,2007/01/01 05:00:00+00,3.94000006,0,0,0,0,LYNNHAVEN DR,14993819030000,,,0518-006,,,,
-8462606.0714,4419160.4733,4936,30010-4082,STORMWATER MANHOLE,1995,VIRGINIA BEACH PUBLIC WORKS,12208160.9991631,3480929.55066057,NAVD88-OCT2016-PW SURVEY,,SURVEY, ,Broad Bay,DOGWOOD ACRES,District 6,K06,1995/01/01 05:00:00+00,24.37000084,17.40999985,0,0,17.5,LINN DR,24088018550000,,,7034-001,,,,
-8481289.1118,4413695.4937,4937,22040-034,STORMWATER MANHOLE,2009,VIRGINIA BEACH PUBLIC WORKS,12159423.4132395,3465382.85209523,NAVD88,,IMAGERY,CIP2-035,Elizabeth River,AVALON TERRACE,District 1,C08,2009/01/01 05:00:00+00,-99,8.52999973,8.52999973,0,8.52999973,ELGIN RD,14569554810000,,,2279-001,,,,
-8481295.9663,4413698.8447,4938,22040-035,STORMWATER MANHOLE,2009,VIRGINIA BEACH PUBLIC WORKS,12159405.179024,3465391.18213107,NAVD88,,IMAGERY,CIP2-035,Elizabeth River,AVALON TERRACE,District 1,C08,2009/01/01 05:00:00+00,13,8.68999958,8.68999958,8.68999958,0,ELGIN RD,14569554810000,,,2279-001,,,,
-8477872.5037,4414997.5865,4939,17080-1658,STORMWATER MANHOLE,2004,VIRGINIA BEACH PUBLIC WORKS,12168320.4531881,3469012.26150306,Source:As-built Plan,,PLANS, ,Elizabeth River,KEMPSVILLE GARDENS,District 3,D08,2004/01/01 05:00:00+00,11.97999954,0,0,5.53000021,5.53000021,CENTURY DR,14668930910000,,,1607-005,NET_ID_009669,,,
-8480285.5534,4412618.7669,4940,22060-216,STORMWATER MANHOLE,1988,VIRGINIA BEACH PUBLIC WORKS,12162130.8700949,3462629.10005681,WATERSHED 22 SURVEY 2019,,SURVEY,B09-048,Elizabeth River,WHITEHURST GROVE,District 1,C09,1988/01/01 05:00:00+00,18.65999985,0,0,14.25,14.21000004,CAROTHERS AR,14662206730000,,,1548-001,,,,
-8476073.0663,4409989.5025,4941,13140-232,STORMWATER MANHOLE,1984,PRIVATELY OWNED,12173377.7632835,3456019.98761889, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,1984/01/01 05:00:00+00,11.94999981,0,0,3.28999996,0,LEDGE HILL CT,14753640640000,,,3346-001,NET_ID_006387,,,
-8480524.4912,4414224.5266,4942,22040-414,STORMWATER MANHOLE,1983,VIRGINIA BEACH PUBLIC WORKS,12161399.4499698,3466816.86005397,NGVD72,,IMAGERY,C08-039,Elizabeth River,FAIRFIELD SHORES,District 1,C08,1983/01/01 05:00:00+00,8.02999973,0,0,4.25,4.25,WHITEHURST LANDING RD,14661658420000,,,5564-015,NET_ID_009055,,,
-8481813.7181,4413856.3842,4943,22020-170,STORMWATER MANHOLE,1967,VIRGINIA BEACH PUBLIC WORKS,12158034.0265826,3465770.24534932,NAVD88 - AUG2018 PW SURVEY,,SURVEY,B10-014,Elizabeth River,WOODS OF AVALON,District 1,B08,1967/01/01 05:00:00+00,13.86999989,10.80000019,10.81000042,10.85999966,10.72000027,MARALON DR,14568516760000,,,3581-002,NET_ID_009125,,,
-8474965.1402,4407873.9631,4944,13060-926,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12176430.2771915,3450553.08844772, ,,PLANS, ,Upper North Landing River,GLENWOOD,District 7,E11,,10.39999962,0,0,0,0,EAGLE WY,14756046700000,,,2217-001,NET_ID_005215,,,
-8479351.032,4411894.3067,4945,17120-410,STORMWATER MANHOLE,1980,VIRGINIA BEACH PUBLIC WORKS,12164634.5908092,3460793.07813831, ,,PLANS, ,Elizabeth River,CHATHAM HALL,District 1,C09,1980/01/01 05:00:00+00,24.10000038,0,0,19.06999969,19.17000008,OLD KEMPSVILLE RD,14664067800000,,,3999-002,,,,
-8475296.4915,4410592.7187,4946,13140-600,STORMWATER MANHOLE,,PRIVATELY OWNED,12175380.3491733,3457650.49420039, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,,9.34000015,0,0,0,0,REVERE DR,14755737410000,,,0611-004,NET_ID_006662,,,
-8475565.953,4410220.6732,4947,13140-288,STORMWATER MANHOLE,1984,PRIVATELY OWNED,12174696.1704236,3456658.62643348, ,,PLANS, ,Upper North Landing River,SALEM WOODS,District 1,E10,1984/01/01 05:00:00+00,11,0,0,6.61000013,6.51000023,HARSHAW DR,14754676710000,,,2785-004,NET_ID_006455,,,
-8475952.7413,4412176.3741,4948,17020-098,STORMWATER MANHOLE,1976,VIRGINIA BEACH PUBLIC WORKS,12173551.068055,3461753.39117831, ,,PLANS,E09-010,Upper North Landing River,BELLAMY MANOR ESTATES,District 1,E09,1976/01/01 05:00:00+00,10.85000038,0,4.46000004,0,4.46000004,DUNHILL DR,14763156370000,,,0376-004,,,,
-8479970.9408,4411954.9687,4949,17120-066,STORMWATER MANHOLE,1974,VIRGINIA BEACH PUBLIC WORKS,12163000.7827251,3460911.72192989, ,,PLANS,C09-020,Elizabeth River,BIRNAM WOODS,District 1,C09,1974/01/01 05:00:00+00,21.14999962,15.65999985,15.90999985,0,16.40999985,DONALBAINE DR,14663008550000,,,2116-002,,,,
-8476541.1764,4415324.8109,4950,17060-580,STORMWATER MANHOLE,1983,VIRGINIA BEACH PUBLIC WORKS,12171798.4462321,3469955.69990489, ,,PLANS,D08-098,Elizabeth River,KEMPSVILLE LAKES,District 3,E07,1983/01/01 05:00:00+00,12.56000042,7.25,7.25,8.5,0,MARLWOOD WY,14761979790000,,,3605-002,,,,
-8472457.8008,4408730.1509,4951,13090-308,STORMWATER MANHOLE,1988,PRIVATELY OWNED,12182968.3421994,3452961.51178047, ,,PLANS, ,Upper North Landing River,ROCK CREEK,District 10,F10,1988/01/01 05:00:00+00,11.68000031,0,0,4.92999983,2.11999989,ROCK LAKE LO (EB),14852298640000,,,0615-019,,,,
